tenth_pct,twelfth_pct,graduation_pct,skill_count,skills,interest,city,career,salary
88.87,99.0,64.55,3,"ml,excel,git",data,Hyderabad,AI / Data Science,9.47
84.16,99.0,71.54,4,"java,css,excel,linux",ai,Lucknow,AI / Data Science,11.25
97.59,88.31,92.56,1,dl,ai,Pune,AI / Data Science,10.7
79.42,62.62,45.93,2,"html,python",mobile,Noida,Software Development,5.25
59.52,71.29,62.15,4,"excel,aws,git,css",mobile,Noida,Software Development,6.8
79.2,83.34,65.82,2,"git,html",data,Patna,Data Analyst,6.56
92.78,99.0,66.78,6,"git,dl,c++,html,ml,js",mobile,Bangalore,AI / Data Science,12.98
58.46,55.63,40.33,4,"java,c++,aws,sql",security,Hyderabad,IT Support / Operations,3.59
84.68,88.69,65.02,0,,govt,Hyderabad,Software Development,7.45
60.79,64.14,55.12,1,linux,security,Hyderabad,Cyber Security,5.73
66.35,70.56,48.47,0,,data,Pune,Software Development,6.87
81.48,71.01,70.04,4,"linux,dl,js,java",ai,Hyderabad,AI / Data Science,10.14
69.1,66.35,58.38,1,excel,data,Bhopal,Data Analyst,5.97
87.86,83.95,57.58,1,git,security,Pune,Software Development,9.02
63.59,57.79,43.84,1,java,security,Patna,IT Support / Operations,2.97
72.86,72.13,62.23,5,"python,excel,java,git,sql",mobile,Jaipur,Software Development,7.27
77.04,83.42,60.03,4,"python,html,java,css",cloud,Pune,Software Development,8.44
59.64,58.54,47.82,3,"excel,java,html",web,Noida,Data Analyst,5.13
68.99,43.86,55.85,3,"java,js,c++",web,Noida,IT Support / Operations,4.65
66.14,64.97,54.3,3,"html,excel,aws",web,Kolkata,Data Analyst,6.42
74.4,78.08,62.25,3,"sql,linux,css",govt,Kolkata,Data Analyst,6.41
70.09,80.72,69.32,1,c++,data,Bangalore,Software Development,7.13
98.0,92.57,71.79,6,"linux,js,git,aws,ml,c++",mobile,Lucknow,AI / Data Science,11.35
92.01,99.0,71.37,5,"html,git,aws,css,dl",mobile,Pune,AI / Data Science,11.34
99.0,99.0,73.95,2,"ml,c++",data,Hyderabad,AI / Data Science,11.44
72.76,81.34,66.3,1,linux,mobile,Lucknow,Cyber Security,7.51
69.89,70.82,62.46,6,"css,excel,git,c++,linux,python",data,Lucknow,Data Analyst,7.4
55.44,60.16,38.33,0,,mobile,Kolkata,IT Support / Operations,2.37
63.69,56.26,61.04,3,"git,python,css",data,Kolkata,Software Development,7.45
69.84,56.53,56.1,5,"js,excel,c++,git,dl",mobile,Hyderabad,Data Analyst,6.75
35.0,35.0,39.29,0,,mobile,Lucknow,IT Support / Operations,2.0
67.46,78.77,51.53,0,,web,Bangalore,Software Development,6.88
99.0,92.53,86.83,2,"css,ml",mobile,Bhopal,AI / Data Science,11.32
87.51,91.44,85.31,3,"linux,git,java",web,Hyderabad,Cyber Security,9.81
68.65,58.62,57.57,3,"linux,html,aws",web,Bangalore,Cyber Security,7.09
95.72,63.28,65.37,3,"dl,python,ml",cloud,Bangalore,AI / Data Science,8.72
88.67,92.38,66.91,3,"aws,js,css",govt,Pune,Software Development,8.81
80.37,81.87,70.4,4,"c++,linux,html,git",mobile,Kolkata,Cyber Security,6.97
75.64,81.43,63.87,3,"ml,java,excel",mobile,Bhopal,AI / Data Science,9.87
77.19,74.98,79.24,4,"aws,ml,python,c++",cloud,Delhi,AI / Data Science,10.83
72.8,77.78,67.92,5,"css,sql,git,ml,js",web,Lucknow,AI / Data Science,7.9
69.58,61.33,61.14,7,"js,linux,python,java,ml,html,c++",web,Patna,Cyber Security,9.9
73.45,69.09,53.25,2,"c++,git",mobile,Delhi,Software Development,6.56
90.7,93.06,77.14,2,"c++,java",cloud,Noida,Software Development,9.48
93.3,88.42,70.49,0,,cloud,Noida,Software Development,8.3
57.9,64.38,65.12,2,"html,java",govt,Noida,Software Development,5.52
99.0,99.0,87.22,7,"js,python,css,linux,git,aws,dl",ai,Delhi,AI / Data Science,13.03
89.94,97.44,82.23,4,"ml,sql,linux,html",mobile,Kolkata,AI / Data Science,10.87
89.49,96.86,65.43,3,"python,sql,js",mobile,Bangalore,Data Analyst,9.03
99.0,99.0,85.02,2,"python,excel",mobile,Jaipur,Software Development,10.71
70.54,74.52,66.4,3,"git,excel,html",govt,Patna,Software Development,8.43
85.31,82.66,71.39,4,"js,java,c++,git",cloud,Delhi,Software Development,8.48
81.71,93.1,82.49,4,"linux,sql,git,aws",ai,Bangalore,AI / Data Science,11.23
59.93,59.53,47.09,3,"js,excel,dl",ai,Jaipur,IT Support / Operations,2.97
58.94,80.81,51.93,3,"css,python,sql",cloud,Bhopal,Data Analyst,6.65
80.04,85.65,73.09,2,"linux,python",govt,Bhopal,Software Development,8.84
99.0,99.0,83.95,3,"ml,js,sql",data,Jaipur,AI / Data Science,13.67
67.92,64.73,60.19,1,dl,mobile,Lucknow,Software Development,6.52
65.42,66.43,57.52,0,,ai,Lucknow,Software Development,7.21
87.92,87.09,57.19,2,"dl,python",cloud,Patna,AI / Data Science,9.21
86.88,85.49,73.66,2,"git,linux",security,Delhi,Cyber Security,9.37
84.44,74.45,77.08,0,,mobile,Delhi,Software Development,8.94
68.98,77.33,62.18,0,,security,Bangalore,Software Development,6.9
64.77,70.65,59.71,1,html,web,Hyderabad,Software Development,4.96
82.36,79.49,64.41,1,git,security,Jaipur,Software Development,9.27
80.49,69.72,77.36,6,"css,excel,git,linux,python,dl",cloud,Patna,AI / Data Science,11.67
85.48,94.8,66.31,2,"java,dl",mobile,Lucknow,AI / Data Science,11.06
68.42,76.57,50.43,1,dl,govt,Bangalore,Software Development,5.74
53.36,56.24,48.94,3,"excel,git,js",ai,Hyderabad,IT Support / Operations,2.67
92.66,86.99,66.08,3,"ml,c++,css",web,Delhi,AI / Data Science,11.1
88.23,82.58,83.8,3,"html,c++,java",govt,Bangalore,Software Development,9.86
90.08,92.62,76.62,7,"c++,html,dl,java,aws,python,linux",security,Kolkata,AI / Data Science,11.57
99.0,96.52,74.03,3,"sql,js,dl",mobile,Patna,AI / Data Science,12.3
57.7,64.06,63.54,2,"java,sql",ai,Jaipur,Software Development,6.95
89.15,95.0,63.11,5,"java,html,c++,aws,js",govt,Bhopal,Software Development,9.51
77.09,89.06,63.26,2,"ml,sql",data,Hyderabad,AI / Data Science,11.06
80.15,82.39,61.67,1,c++,ai,Hyderabad,AI / Data Science,9.04
85.28,70.55,74.98,4,"sql,dl,git,css",web,Lucknow,AI / Data Science,10.62
91.94,82.2,73.0,3,"python,css,aws",mobile,Bangalore,Software Development,9.04
94.36,98.18,68.25,0,,ai,Lucknow,AI / Data Science,10.81
76.95,71.79,53.99,0,,mobile,Hyderabad,Software Development,5.4
73.82,81.79,62.09,3,"ml,c++,java",data,Noida,AI / Data Science,9.71
63.26,62.29,56.76,5,"excel,c++,css,sql,linux",security,Pune,Cyber Security,7.34
84.69,75.95,62.74,4,"html,ml,linux,git",security,Patna,AI / Data Science,8.92
64.07,64.03,48.25,3,"sql,js,css",web,Bangalore,Software Development,5.73
89.2,89.71,78.24,0,,security,Delhi,Software Development,8.72
79.79,89.41,55.78,3,"css,dl,html",web,Pune,AI / Data Science,8.34
69.15,72.03,60.82,1,js,cloud,Patna,Software Development,7.0
80.04,70.31,69.48,0,,ai,Bangalore,AI / Data Science,10.61
77.73,82.63,58.03,1,dl,data,Pune,AI / Data Science,7.7
91.3,93.66,77.9,2,"c++,dl",mobile,Bangalore,AI / Data Science,10.36
74.58,87.29,61.66,1,js,web,Bangalore,Software Development,7.05
77.53,79.68,87.3,4,"html,aws,js,python",govt,Jaipur,Software Development,10.24
90.83,80.93,72.82,3,"sql,c++,js",mobile,Jaipur,Software Development,8.79
81.0,76.36,66.16,4,"linux,java,dl,ml",web,Bangalore,AI / Data Science,10.73
99.0,99.0,71.64,5,"excel,java,aws,python,sql",cloud,Patna,Cloud / DevOps,10.95
77.71,73.25,75.49,1,ml,govt,Jaipur,AI / Data Science,9.17
85.85,88.17,81.44,2,"c++,sql",mobile,Patna,Data Analyst,8.18
67.33,65.63,50.62,2,"python,dl",ai,Jaipur,Software Development,5.52
71.19,85.6,81.06,7,"excel,html,linux,js,python,sql,git",ai,Delhi,AI / Data Science,10.77
74.17,76.38,59.0,5,"aws,git,linux,excel,java",govt,Patna,Software Development,8.02
75.4,71.97,66.83,0,,web,Bangalore,Software Development,5.86
56.88,53.31,44.54,3,"css,excel,git",cloud,Kolkata,IT Support / Operations,2.98
71.17,59.52,60.9,3,"excel,js,dl",cloud,Lucknow,Data Analyst,5.12
79.33,88.9,62.71,5,"ml,linux,sql,c++,python",security,Hyderabad,AI / Data Science,9.51
68.6,74.11,52.41,4,"js,java,git,ml",security,Noida,Software Development,7.97
68.17,62.56,59.21,2,"c++,java",security,Delhi,Software Development,6.57
64.26,67.42,70.0,3,"c++,html,css",data,Noida,Data Analyst,6.86
79.88,86.27,77.69,3,"sql,html,java",ai,Delhi,AI / Data Science,12.95
89.85,93.53,81.53,3,"dl,aws,linux",data,Delhi,AI / Data Science,10.27
72.08,74.71,71.18,5,"python,java,ml,c++,js",mobile,Pune,AI / Data Science,10.18
73.2,68.53,70.85,3,"c++,aws,ml",ai,Noida,Software Development,6.71
89.26,77.25,56.93,2,"git,c++",cloud,Bhopal,Software Development,6.2
68.0,69.86,59.65,0,,ai,Bangalore,Software Development,5.34
72.65,76.24,72.58,4,"js,python,css,dl",mobile,Noida,AI / Data Science,8.97
63.97,62.77,40.5,1,excel,govt,Hyderabad,IT Support / Operations,2.16
99.0,93.73,68.48,3,"sql,dl,css",mobile,Patna,AI / Data Science,11.57
62.96,64.69,54.92,3,"js,css,git",ai,Kolkata,Software Development,5.99
75.63,70.86,64.6,3,"linux,aws,ml",cloud,Jaipur,Cloud / DevOps,7.59
74.86,78.81,64.81,3,"java,linux,html",govt,Kolkata,Software Development,9.31
59.91,59.99,46.46,1,aws,govt,Jaipur,IT Support / Operations,3.11
53.26,56.71,58.69,4,"sql,js,dl,java",govt,Patna,IT Support / Operations,4.21
98.9,99.0,69.39,2,"java,sql",data,Lucknow,Data Analyst,6.64
97.46,93.3,66.11,4,"sql,ml,java,c++",govt,Lucknow,AI / Data Science,12.23
75.77,74.05,57.38,4,"aws,html,ml,dl",ai,Jaipur,Software Development,6.88
93.3,97.38,72.63,4,"aws,git,sql,c++",data,Pune,Data Analyst,7.9
68.07,78.61,63.49,3,"git,html,excel",ai,Hyderabad,Data Analyst,8.06
64.09,57.26,46.87,4,"git,excel,ml,java",ai,Lucknow,Data Analyst,4.09
83.1,84.06,74.74,2,"git,linux",cloud,Lucknow,Cloud / DevOps,9.07
75.92,76.84,64.55,0,,mobile,Lucknow,Software Development,7.91
64.85,58.82,42.93,2,"html,excel",security,Bhopal,IT Support / Operations,2.65
76.18,72.52,72.05,3,"js,sql,c++",cloud,Kolkata,Data Analyst,8.86
59.52,43.07,48.06,3,"html,c++,dl",web,Lucknow,IT Support / Operations,2.63
86.49,85.08,67.1,5,"linux,dl,js,java,excel",mobile,Delhi,AI / Data Science,10.96
76.47,79.46,79.57,1,excel,web,Hyderabad,Data Analyst,7.01
99.0,99.0,71.93,3,"c++,dl,python",ai,Bhopal,AI / Data Science,12.9
61.43,65.76,55.02,1,linux,mobile,Patna,Software Development,4.75
92.32,89.26,71.64,2,"excel,css",ai,Jaipur,AI / Data Science,11.28
78.11,86.56,70.82,3,"python,js,java",ai,Noida,AI / Data Science,9.96
65.48,71.75,62.25,0,,security,Kolkata,Software Development,4.96
88.15,99.0,69.79,3,"linux,aws,c++",security,Lucknow,Cyber Security,10.55
72.66,70.6,57.78,2,"html,css",security,Noida,Cyber Security,7.65
78.33,93.86,62.86,5,"ml,aws,dl,git,python",govt,Bhopal,AI / Data Science,10.19
75.09,82.79,57.37,1,dl,mobile,Bhopal,Software Development,6.45
74.87,62.97,58.94,5,"java,excel,python,git,js",ai,Kolkata,Data Analyst,6.56
76.86,65.56,61.17,4,"ml,aws,python,html",web,Bhopal,Software Development,7.55
54.36,52.42,55.84,4,"c++,js,ml,aws",security,Noida,IT Support / Operations,3.74
66.86,61.83,66.43,1,excel,security,Lucknow,Cyber Security,5.32
62.84,51.04,41.57,0,,ai,Delhi,IT Support / Operations,2.41
83.54,79.76,65.77,4,"html,js,aws,dl",cloud,Lucknow,AI / Data Science,9.78
72.25,75.36,59.51,0,,ai,Jaipur,Software Development,9.39
74.58,80.78,65.5,4,"ml,git,java,js",cloud,Kolkata,AI / Data Science,7.68
75.1,83.05,57.94,4,"ml,java,js,c++",govt,Delhi,AI / Data Science,8.45
75.82,56.32,64.21,1,ml,web,Kolkata,Software Development,6.96
70.7,77.84,63.73,2,"dl,excel",govt,Pune,Software Development,6.07
89.0,99.0,72.12,4,"css,java,sql,c++",web,Noida,Software Development,9.93
90.65,88.83,70.34,1,aws,data,Hyderabad,Data Analyst,6.74
95.21,88.11,79.55,1,python,govt,Lucknow,Software Development,8.73
82.66,79.18,62.63,0,,data,Noida,Software Development,7.3
82.61,68.57,49.61,0,,web,Lucknow,Software Development,6.55
84.96,87.67,75.25,3,"dl,linux,js",data,Bhopal,AI / Data Science,11.2
95.47,81.21,64.86,5,"dl,html,ml,css,java",security,Jaipur,AI / Data Science,10.76
86.99,98.94,76.69,3,"java,excel,python",web,Patna,Data Analyst,6.58
72.78,60.96,38.48,0,,mobile,Delhi,IT Support / Operations,2.33
65.7,57.09,58.8,6,"excel,aws,css,python,js,dl",data,Bangalore,Data Analyst,4.0
55.27,53.98,50.84,4,"aws,html,sql,java",mobile,Bhopal,IT Support / Operations,5.5
93.42,85.14,79.71,5,"python,html,java,js,dl",ai,Bhopal,AI / Data Science,10.28
59.13,56.67,53.65,2,"ml,java",web,Lucknow,IT Support / Operations,2.88
76.6,83.38,72.42,1,c++,cloud,Lucknow,Software Development,8.14
81.46,71.36,63.11,6,"js,linux,c++,java,ml,html",security,Pune,Software Development,10.32
58.6,52.12,55.88,4,"excel,html,git,sql",web,Delhi,IT Support / Operations,3.45
69.73,64.25,52.5,1,js,govt,Bhopal,Software Development,5.62
85.6,87.47,65.59,1,html,mobile,Lucknow,Software Development,8.37
89.94,85.67,70.27,0,,govt,Pune,Software Development,7.32
96.34,99.0,78.98,2,"js,dl",govt,Lucknow,AI / Data Science,10.48
66.34,59.18,59.74,1,java,mobile,Lucknow,Software Development,6.85
67.7,68.21,60.12,3,"linux,c++,python",mobile,Hyderabad,Software Development,6.43
76.2,74.77,75.47,1,excel,govt,Delhi,Data Analyst,5.82
86.57,86.2,71.93,4,"css,sql,c++,ml",security,Lucknow,AI / Data Science,10.34
48.09,53.37,36.58,0,,security,Hyderabad,IT Support / Operations,2.02
99.0,99.0,96.26,3,"html,python,dl",cloud,Kolkata,AI / Data Science,11.7
80.86,85.57,77.0,5,"js,html,aws,excel,css",web,Patna,Data Analyst,8.73
92.19,92.65,84.68,5,"linux,c++,dl,js,html",ai,Pune,AI / Data Science,11.63
68.96,78.38,66.54,2,"js,excel",data,Hyderabad,Data Analyst,5.2
85.23,76.58,75.56,3,"css,aws,js",web,Jaipur,Software Development,9.38
91.27,71.45,63.3,3,"linux,excel,sql",data,Delhi,Cyber Security,9.91
91.07,88.75,78.66,5,"c++,ml,dl,js,sql",mobile,Lucknow,AI / Data Science,12.19
91.25,99.0,83.54,7,"ml,linux,sql,python,dl,excel,js",ai,Kolkata,AI / Data Science,13.0
74.91,60.85,57.69,0,,ai,Kolkata,Software Development,6.47
80.04,72.73,68.11,3,"linux,ml,python",mobile,Delhi,AI / Data Science,11.7
68.4,46.59,35.0,0,,govt,Patna,IT Support / Operations,2.0
71.36,62.9,47.58,5,"java,c++,sql,excel,linux",govt,Kolkata,Software Development,8.45
75.99,84.35,61.21,3,"linux,dl,java",security,Lucknow,AI / Data Science,7.97
62.23,64.35,49.49,1,js,security,Bhopal,Software Development,6.25
81.77,90.26,77.41,1,aws,data,Pune,Data Analyst,6.44
56.74,59.48,41.62,0,,mobile,Bangalore,IT Support / Operations,3.03
91.27,93.84,68.46,0,,cloud,Patna,Software Development,6.49
99.0,99.0,69.14,5,"c++,html,css,js,git",ai,Noida,AI / Data Science,12.22
89.63,99.0,84.28,2,"css,c++",cloud,Bhopal,Software Development,11.29
90.04,94.43,81.17,0,,mobile,Jaipur,Software Development,8.28
86.56,61.16,59.16,1,java,mobile,Kolkata,Software Development,7.09
62.44,56.28,46.53,0,,security,Bangalore,IT Support / Operations,2.33
58.06,64.94,35.0,7,"aws,c++,js,linux,html,git,ml",cloud,Lucknow,IT Support / Operations,5.37
92.78,87.14,64.06,3,"html,sql,java",mobile,Bangalore,Data Analyst,7.36
96.4,95.87,86.6,5,"js,linux,excel,dl,java",security,Jaipur,AI / Data Science,12.64
82.02,79.35,61.13,0,,web,Patna,Software Development,8.81
83.7,66.7,67.08,2,"dl,c++",govt,Patna,AI / Data Science,7.68
99.0,96.31,75.89,3,"ml,c++,git",data,Kolkata,AI / Data Science,11.29
73.2,81.58,60.98,2,"dl,aws",govt,Jaipur,Software Development,8.33
71.5,71.1,67.53,3,"dl,excel,html",mobile,Bangalore,Software Development,8.15
85.76,80.66,74.62,0,,mobile,Pune,Software Development,10.04
82.97,85.45,76.96,5,"git,aws,linux,python,html",security,Jaipur,Software Development,8.76
64.61,70.39,58.57,2,"sql,excel",data,Bhopal,Software Development,6.98
61.71,69.77,57.65,4,"dl,java,git,js",cloud,Pune,Software Development,8.25
87.14,89.88,72.66,7,"python,dl,linux,git,ml,sql,aws",govt,Patna,AI / Data Science,11.98
93.96,86.86,89.04,2,"git,excel",web,Bhopal,Software Development,9.35
75.32,93.43,69.51,3,"js,dl,java",web,Patna,AI / Data Science,9.87
85.26,83.02,57.85,3,"excel,git,html",mobile,Pune,Data Analyst,6.82
78.42,72.61,61.66,2,"aws,git",cloud,Pune,Cloud / DevOps,8.21
82.31,83.45,78.45,5,"linux,aws,css,c++,excel",mobile,Jaipur,Cyber Security,9.47
82.45,81.11,62.44,2,"python,sql",govt,Patna,Software Development,8.33
64.75,51.32,59.25,2,"excel,sql",ai,Pune,Data Analyst,5.04
85.56,83.82,55.03,1,excel,mobile,Kolkata,Software Development,8.46
99.0,82.73,71.7,1,aws,ai,Bhopal,AI / Data Science,8.26
63.09,66.55,57.76,0,,govt,Bangalore,Software Development,7.08
82.21,72.36,65.99,2,"css,html",govt,Bhopal,Software Development,7.15
70.03,68.11,54.88,3,"c++,html,python",security,Kolkata,Software Development,7.19
77.52,89.78,66.08,4,"excel,c++,html,linux",ai,Hyderabad,AI / Data Science,9.5
84.87,91.66,84.62,3,"aws,dl,css",govt,Bhopal,AI / Data Science,10.18
77.24,91.87,60.4,6,"python,sql,excel,c++,java,linux",mobile,Bhopal,Data Analyst,5.42
74.79,71.09,56.96,3,"js,java,linux",mobile,Kolkata,Cyber Security,7.42
64.15,72.91,63.8,3,"python,excel,html",security,Pune,Cyber Security,7.28
66.39,70.9,48.76,7,"ml,git,css,js,excel,sql,java",security,Bhopal,Cyber Security,9.29
64.72,65.54,51.24,0,,security,Lucknow,Software Development,6.02
99.0,99.0,76.95,6,"aws,dl,sql,python,git,java",ai,Bhopal,AI / Data Science,12.69
49.45,61.22,49.5,5,"linux,ml,sql,c++,java",security,Jaipur,IT Support / Operations,6.42
83.15,82.08,82.57,4,"html,linux,css,ml",security,Noida,AI / Data Science,9.19
61.17,73.4,54.65,0,,mobile,Jaipur,Software Development,5.36
87.78,84.79,60.41,0,,data,Bhopal,Data Analyst,7.1
78.2,75.28,54.88,0,,web,Pune,Software Development,6.33
93.69,89.11,88.08,7,"git,js,css,dl,aws,html,c++",cloud,Pune,AI / Data Science,11.92
83.37,72.5,65.87,2,"excel,c++",ai,Delhi,AI / Data Science,9.76
57.94,60.91,45.72,0,,security,Bangalore,IT Support / Operations,4.13
75.28,74.95,67.65,6,"ml,linux,java,aws,css,sql",data,Noida,AI / Data Science,9.36
67.34,61.24,55.93,4,"html,java,git,python",ai,Jaipur,Software Development,6.64
88.48,93.35,76.99,0,,cloud,Delhi,Software Development,10.0
68.66,82.38,63.61,5,"c++,java,python,git,ml",govt,Lucknow,Software Development,11.2
84.95,88.69,81.2,2,"git,dl",mobile,Bangalore,AI / Data Science,10.42
71.72,65.27,72.29,2,"dl,linux",mobile,Noida,Cyber Security,8.49
98.75,86.82,74.95,3,"js,c++,java",security,Bangalore,Software Development,10.9
75.25,80.96,73.84,0,,govt,Bangalore,Software Development,7.95
69.42,62.8,57.66,8,"git,sql,linux,js,ml,css,dl,c++",security,Delhi,Data Analyst,5.78
89.1,86.75,73.15,2,"git,python",ai,Hyderabad,AI / Data Science,10.96
71.23,52.63,51.45,4,"ml,aws,c++,dl",web,Delhi,Software Development,7.49
86.6,99.0,68.9,2,"js,dl",security,Jaipur,AI / Data Science,10.54
75.66,73.22,64.5,1,html,data,Jaipur,Data Analyst,5.26
71.15,72.63,68.17,3,"python,html,excel",govt,Pune,Software Development,8.63
54.84,54.16,63.44,4,"c++,git,python,excel",data,Jaipur,IT Support / Operations,4.12
71.24,74.55,63.04,4,"python,ml,js,c++",govt,Delhi,Software Development,8.63
83.41,84.55,74.13,1,aws,govt,Lucknow,Software Development,7.59
97.91,99.0,85.24,5,"c++,linux,js,sql,css",govt,Bhopal,Data Analyst,10.3
77.15,68.6,55.66,5,"aws,ml,linux,html,excel",mobile,Kolkata,Data Analyst,6.81
55.9,60.07,45.66,1,dl,mobile,Patna,IT Support / Operations,2.52
91.9,88.37,90.15,5,"aws,excel,ml,css,java",data,Bangalore,AI / Data Science,14.41
98.55,94.37,65.91,2,"css,python",web,Patna,Software Development,8.21
75.64,82.98,60.65,6,"css,git,linux,sql,ml,aws",cloud,Delhi,AI / Data Science,10.47
79.12,70.02,73.52,3,"dl,java,ml",govt,Noida,AI / Data Science,10.16
57.46,45.54,51.92,1,excel,security,Delhi,IT Support / Operations,3.92
81.02,86.26,71.18,5,"sql,css,linux,aws,js",security,Patna,Cyber Security,9.13
53.47,58.6,35.0,0,,security,Patna,IT Support / Operations,3.75
75.81,65.91,55.11,2,"js,java",govt,Patna,Software Development,6.29
68.31,67.85,51.22,5,"aws,python,css,dl,java",ai,Kolkata,Software Development,9.27
75.9,74.27,68.32,4,"html,sql,java,linux",ai,Lucknow,AI / Data Science,10.96
67.4,72.98,55.15,3,"linux,c++,css",data,Patna,Software Development,7.52
97.7,99.0,67.73,0,,web,Kolkata,Software Development,9.12
63.51,69.02,65.38,2,"ml,c++",security,Noida,Cyber Security,6.79
48.08,37.1,35.0,0,,mobile,Patna,IT Support / Operations,2.0
74.5,82.42,70.37,0,,security,Kolkata,Cyber Security,10.65
74.74,69.37,55.79,2,"java,css",mobile,Lucknow,Software Development,6.8
87.36,89.05,74.2,6,"ml,dl,js,html,linux,c++",ai,Lucknow,AI / Data Science,11.11
68.73,72.34,43.33,2,"sql,java",mobile,Delhi,Data Analyst,6.0
79.82,74.03,61.48,4,"aws,html,java,c++",govt,Bhopal,Software Development,8.79
70.96,75.59,68.34,2,"dl,excel",govt,Bangalore,Software Development,8.1
90.04,81.39,67.69,8,"c++,linux,aws,html,ml,sql,git,css",ai,Noida,AI / Data Science,11.25
86.1,84.78,82.08,6,"ml,java,c++,dl,python,excel",data,Noida,AI / Data Science,10.53
67.31,63.64,64.28,2,"css,aws",security,Lucknow,Software Development,5.31
72.58,64.78,59.1,1,git,cloud,Patna,Software Development,5.74
73.86,68.77,53.69,3,"css,js,c++",cloud,Jaipur,Software Development,6.0
89.1,96.14,72.04,4,"dl,ml,git,aws",cloud,Noida,AI / Data Science,9.21
54.24,50.94,54.41,3,"linux,excel,sql",data,Bangalore,IT Support / Operations,2.0
83.1,90.01,68.94,4,"dl,html,c++,ml",ai,Pune,AI / Data Science,9.5
85.22,89.06,66.42,2,"linux,ml",data,Bangalore,AI / Data Science,8.76
78.67,73.16,80.98,3,"ml,aws,c++",cloud,Bhopal,AI / Data Science,10.5
86.89,92.24,75.05,3,"html,aws,js",govt,Jaipur,Software Development,9.22
74.27,70.7,62.39,2,"c++,git",ai,Pune,Software Development,7.8
83.19,93.76,67.68,3,"js,linux,html",govt,Patna,Cyber Security,9.78
96.3,95.37,72.64,2,"python,c++",cloud,Kolkata,Software Development,8.26
99.0,99.0,87.19,7,"ml,aws,git,excel,css,python,js",security,Noida,AI / Data Science,11.74
88.37,85.81,66.1,1,linux,ai,Bhopal,AI / Data Science,9.75
69.06,66.77,60.35,0,,web,Noida,Software Development,4.75
75.68,72.39,64.81,2,"js,excel",mobile,Patna,Data Analyst,5.1
97.0,99.0,88.94,1,c++,web,Bhopal,Software Development,10.3
94.51,92.75,72.3,4,"sql,ml,dl,aws",ai,Jaipur,AI / Data Science,9.4
86.41,87.39,62.11,0,,web,Jaipur,Software Development,7.15
60.35,64.07,52.07,0,,govt,Hyderabad,Software Development,3.3
79.11,76.84,46.44,6,"sql,css,java,dl,linux,js",mobile,Delhi,Cyber Security,7.62
85.84,77.27,77.75,5,"python,c++,git,aws,css",ai,Kolkata,AI / Data Science,10.71
68.76,61.75,50.51,1,html,data,Patna,Software Development,4.84
76.4,88.21,79.38,6,"ml,sql,css,c++,aws,linux",data,Kolkata,AI / Data Science,8.87
91.17,75.22,76.5,5,"python,linux,c++,aws,js",data,Pune,Data Analyst,7.02
64.3,67.08,52.85,2,"java,js",mobile,Delhi,Software Development,7.78
49.44,47.45,48.8,3,"python,java,aws",ai,Hyderabad,IT Support / Operations,2.0
69.51,55.26,58.59,4,"js,python,aws,excel",ai,Noida,Software Development,5.7
80.86,94.93,66.57,2,"git,html",govt,Delhi,Software Development,8.79
78.32,78.23,68.88,2,"c++,git",govt,Lucknow,Software Development,8.15
82.96,80.34,79.32,2,"html,ml",mobile,Bangalore,AI / Data Science,9.64
89.21,94.41,75.98,4,"js,git,java,html",cloud,Patna,Software Development,8.53
72.7,81.84,78.39,0,,web,Lucknow,Software Development,7.29
87.97,99.0,81.51,5,"java,git,sql,aws,css",govt,Pune,Software Development,10.11
79.47,88.14,78.33,1,python,mobile,Delhi,Software Development,8.87
66.18,75.33,57.68,4,"html,dl,sql,css",cloud,Pune,Data Analyst,7.17
79.4,79.03,64.15,3,"linux,aws,js",security,Delhi,Software Development,5.32
67.33,71.34,59.81,2,"c++,js",web,Patna,Software Development,5.75
73.65,70.47,62.05,3,"ml,c++,aws",data,Kolkata,Data Analyst,6.21
93.15,92.89,77.19,2,"git,java",data,Hyderabad,Software Development,9.48
82.18,87.92,64.77,2,"linux,css",ai,Delhi,AI / Data Science,10.69
56.36,53.25,53.35,2,"dl,sql",security,Bhopal,IT Support / Operations,2.0
91.69,80.78,73.56,2,"java,excel",ai,Lucknow,AI / Data Science,9.96
58.67,59.46,54.73,4,"css,ml,linux,git",cloud,Bhopal,IT Support / Operations,3.21
77.61,78.6,66.83,2,"java,c++",ai,Pune,AI / Data Science,8.75
98.52,88.63,78.64,7,"js,c++,aws,linux,html,java,python",web,Kolkata,Cyber Security,11.96
62.33,63.36,42.75,3,"git,ml,c++",data,Patna,Data Analyst,5.37
87.33,81.46,74.98,5,"git,ml,excel,css,linux",govt,Kolkata,AI / Data Science,9.59
73.47,65.42,73.1,1,c++,data,Bangalore,Software Development,6.42
67.36,67.19,57.74,2,"ml,java",govt,Bangalore,Software Development,7.95
62.72,52.18,35.0,3,"dl,html,excel",data,Bangalore,IT Support / Operations,2.0
80.04,81.13,64.63,3,"html,java,dl",ai,Lucknow,AI / Data Science,9.59
77.49,76.0,53.73,4,"js,ml,dl,git",cloud,Delhi,Software Development,7.81
79.66,76.39,52.56,2,"aws,python",web,Hyderabad,Software Development,6.11
68.02,59.34,45.49,3,"python,java,js",data,Hyderabad,Data Analyst,5.99
76.5,74.48,65.9,3,"ml,c++,js",mobile,Bangalore,AI / Data Science,7.8
